user_key,Activity,created_utc
818253,Create Booking,'2020-06-23 13:11:31.366'
818277,Create Booking,'2020-06-23 13:13:23.079'
818285,Create Booking,'2020-06-23 13:13:39.171'
818285,Create Booking,'2020-08-05 11:03:53.468'
818516,Create Booking,'2020-06-23 13:37:45.267'
818564,Create Booking,'2020-09-04 15:36:28.229'
818924,Create Booking,'2020-09-17 23:17:23.156'
818924,Create Booking,'2020-09-24 21:30:01.425'
819323,Create Booking,'2020-06-23 15:08:40.698'
819435,Create Booking,'2020-10-17 12:00:02.986'
819899,Create Booking,'2020-06-23 16:10:19.886'
820291,Create Booking,'2020-07-04 09:04:41.978'
820347,Create Booking,'2020-09-26 12:50:01.384'
820387,Create Booking,'2020-06-30 11:45:43.059'
820707,Create Booking,'2020-06-28 18:18:46.533'
820851,Create Booking,'2020-06-23 18:00:09.744'
821059,Create Booking,'2020-08-15 15:50:53.060'
821163,Create Booking,'2020-06-23 18:32:50.549'
821306,New user in system,'2020-06-23 18:39:45.547'
821402,Create Booking,'2020-06-23 18:49:32.135'
821402,Create Booking,'2020-06-23 18:49:32.199'
821721,Create Booking,'2020-10-21 12:10:01.658'
821889,Create Booking,'2020-06-29 13:11:06.750'
821929,Create Booking,'2020-07-09 11:56:31.778'
821984,Create Booking,'2020-06-23 20:17:19.608'
821984,Create Booking,'2020-08-29 10:05:00.238'
821984,Create Booking,'2020-10-02 14:04:24.896'
822280,Create Booking,'2020-08-05 10:18:03.667'
822564,Create Booking,'2020-08-22 00:27:07.285'
822747,Create Booking,'2020-11-16 20:07:38.308'
822827,Create Booking,'2020-10-30 15:15:00.245'
823120,Create Booking,'2020-06-23 22:00:06.554'
823231,Create Booking,'2020-06-26 17:26:53.122'
823557,Create Booking,'2020-08-08 15:29:53.248'
823557,Create Booking,'2020-09-16 10:14:36.560'
823899,Create Booking,'2020-06-23 22:45:58.408'
824107,Create Booking,'2020-06-29 15:01:09.923'
824155,New user in system,'2020-06-23 23:11:16.382'
824354,Create Booking,'2020-06-23 23:32:20.606'
824559,Create Booking,'2020-06-23 23:58:50.512'
824757,Create Booking,'2020-06-24 00:37:26.743'
825061,Create Booking,'2020-07-31 18:19:27.470'
825061,Create Booking,'2020-09-24 12:54:31.056'
825085,Create Booking,'2020-08-22 17:44:13.380'
825541,Create Booking,'2020-10-23 12:33:30.657'
825685,New user in system,'2020-06-24 10:22:53.371'
825844,Create Booking,'2020-07-30 18:10:32.268'
826005,Create Booking,'2020-09-04 21:00:01.108'
826125,New user in system,'2020-06-24 11:42:55.919'
826229,Create Booking,'2020-10-21 11:32:33.231'
826229,Create Booking,'2020-10-21 16:05:00.212'
826437,Create Booking,'2020-09-09 21:01:50.645'
826485,Create Booking,'2020-07-13 17:00:44.653'
826517,Create Booking,'2020-08-26 12:36:16.590'
826565,Create Booking,'2020-10-12 11:15:00.243'
826621,Create Booking,'2020-07-21 23:12:25.544'
827021,Create Booking,'2020-06-24 12:05:20.932'
827301,Create Booking,'2020-06-24 14:25:13.405'
827516,Create Booking,'2020-06-24 14:37:52.529'
827516,Create Booking,'2020-06-24 14:37:52.646'
827516,Create Booking,'2020-06-24 14:37:52.787'
827715,Create Booking,'2020-09-22 18:30:04.915'
827995,Create Booking,'2020-06-24 15:33:08.965'
828065,Create Booking,'2020-03-07 11:17:20.209'
828136,Create Booking,'2020-08-22 14:34:27.659'
828136,Create Booking,'2020-10-03 11:55:00.870'
828436,Create Booking,'2020-09-26 12:00:02.123'
829480,Create Booking,'2020-06-24 19:21:22.020'
829656,Create Booking,'2020-09-09 14:05:20.728'
829776,Create Booking,'2020-08-04 21:52:24.933'
829952,Create Booking,'2020-09-28 13:44:02.446'
829952,Create Booking,'2020-10-15 15:22:41.227'
830112,Create Booking,'2020-07-22 23:12:14.337'
830136,Create Booking,'2020-07-27 11:27:22.809'
830304,Create Booking,'2020-09-04 15:00:06.385'
830384,Create Booking,'2020-06-24 21:19:08.663'
830528,Create Booking,'2020-09-29 16:20:00.278'
830720,Create Booking,'2020-08-11 22:23:28.160'
830832,Create Booking,'2020-06-24 22:12:49.040'
831143,Create Booking,'2020-06-24 22:52:35.785'
831383,Create Booking,'2020-06-24 23:21:04.893'
831543,Create Booking,'2020-11-14 15:25:40.822'
831606,Create Booking,'2020-09-18 11:21:15.889'
832101,Create Booking,'2020-06-26 02:19:29.193'
832101,Create Booking,'2020-08-26 01:51:29.534'
832253,Create Booking,'2020-06-25 01:36:32.108'
832277,Create Booking,'2020-09-03 10:17:21.952'
832293,Create Booking,'2020-08-05 11:43:20.568'
832373,Create Booking,'2020-11-13 10:17:29.205'
832429,Create Booking,'2020-08-28 16:12:40.695'
832588,Create Booking,'2019-06-17 14:15:13.966'
832819,Create Booking,'2020-09-10 10:50:28.589'
833354,Create Booking,'2020-07-16 16:52:01.268'
833633,Create Booking,'2020-06-25 12:28:14.590'
833815,Create Booking,'2020-06-25 12:50:58.562'
834086,Create Booking,'2020-08-25 18:00:48.363'
834413,Create Booking,'2020-06-25 14:41:05.012'
834413,Create Booking,'2020-08-05 17:05:05.173'
834637,Create Booking,'2020-09-03 14:45:00.514'
834749,Create Booking,'2020-06-26 00:57:18.949'
834789,Create Booking,'2020-06-30 13:57:29.576'
834797,Create Booking,'2020-06-25 15:31:43.891'
835075,Create Booking,'2020-06-25 16:05:38.038'
835075,Create Booking,'2020-08-09 21:30:23.042'
835626,Create Booking,'2020-07-12 20:57:26.449'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-05 10:07:46.502'
835626,Create Booking,'2020-09-12 10:43:22.963'
835650,Create Booking,'2020-10-11 14:23:11.190'
835770,Create Booking,'2020-10-22 16:45:00.507'
835841,Create Booking,'2020-10-02 00:01:59.899'
835841,Create Booking,'2020-11-03 21:00:00.504'
836009,Create Booking,'2020-07-01 22:29:14.072'
836304,Create Booking,'2020-08-26 16:30:17.365'
836336,Create Booking,'2020-06-26 20:14:46.084'
836336,Create Booking,'2020-07-11 13:49:00.273'
836336,Create Booking,'2020-08-21 15:53:06.337'
836780,Create Booking,'2020-07-25 00:23:22.998'
836828,Create Booking,'2020-09-17 11:54:21.727'
837161,Create Booking,'2020-06-25 21:15:40.608'
837352,Create Booking,'2020-09-04 11:07:07.736'
837504,Create Booking,'2020-09-26 11:00:03.568'
837592,Create Booking,'2020-09-11 15:15:00.228'
838168,Create Booking,'2020-07-25 08:46:25.746'
838168,Create Booking,'2020-10-09 12:30:02.876'
838277,Create Booking,'2020-10-29 10:20:03.222'
838380,Create Booking,'2020-06-26 00:53:23.940'
838460,Create Booking,'2019-11-29 14:33:38.759'
838779,Create Booking,'2020-06-26 06:17:52.641'
838795,Create Booking,'2020-10-09 14:45:01.183'
838803,Create Booking,'2020-07-27 14:39:46.234'
838929,Create Booking,'2020-08-28 16:11:40.671'
838964,Create Booking,'2020-06-26 09:12:41.738'
838978,Create Booking,'2020-07-30 12:57:11.427'
838978,Create Booking,'2020-07-30 14:22:19.367'
838978,Create Booking,'2020-10-10 11:05:03.313'
838978,Create Booking,'2020-10-10 11:05:03.313'
839020,Create Booking,'2019-08-09 13:26:42.453'
839020,Create Booking,'2019-08-09 13:26:42.466'
839027,Create Booking,'2020-06-26 09:47:47.710'
839027,Create Booking,'2020-10-01 09:22:38.028'
839027,Create Booking,'2020-10-02 15:00:04.168'
839041,Create Booking,'2020-06-26 10:07:26.755'
839041,Create Booking,'2020-08-20 10:58:05.543'
839041,Create Booking,'2020-10-03 13:59:44.869'
839474,Create Booking,'2020-11-05 12:07:10.185'
839841,Create Booking,'2020-09-26 12:00:10.599'
839951,Create Booking,'2020-07-27 22:14:16.911'
839951,Create Booking,'2020-09-30 12:51:54.484'
839951,Create Booking,'2020-10-07 15:00:04.320'
839951,Create Booking,'2020-10-15 16:25:29.064'
840318,Create Booking,'2020-06-26 14:29:24.335'
840318,Create Booking,'2020-09-18 17:00:00.798'
840446,Create Booking,'2020-10-10 12:41:51.340'
840630,Create Booking,'2020-09-04 18:43:03.914'
840837,Create Booking,'2020-11-11 20:45:28.447'
841020,Create Booking,'2020-07-27 22:42:37.389'
841376,Create Booking,'2020-07-23 17:39:42.535'
841567,Create Booking,'2020-07-17 14:52:39.683'
841670,Create Booking,'2020-10-19 13:44:31.854'
842004,Create Booking,'2020-07-27 22:49:59.388'
842228,Create Booking,'2020-07-28 14:00:35.121'
842356,Create Booking,'2020-10-06 19:00:03.478'
842476,Create Booking,'2020-10-01 15:00:04.454'
842492,Create Booking,'2020-07-23 12:45:53.054'
842692,Create Booking,'2020-07-17 16:00:32.325'
842692,Create Booking,'2020-08-14 18:58:38.006'
843128,Create Booking,'2020-10-16 18:15:00.973'
843280,Create Booking,'2020-06-26 22:24:15.169'
843598,Create Booking,'2020-08-27 13:47:53.222'
843942,New user in system,'2020-06-27 00:49:10.233'
844133,Create Booking,'2020-07-18 03:03:21.215'
844253,Create Booking,'2020-08-11 15:30:20.957'
844357,Create Booking,'2020-10-01 13:30:00.235'
844381,Create Booking,'2020-09-04 14:00:05.834'
844605,Create Booking,'2020-09-08 10:39:58.708'
844741,Create Booking,'2020-10-21 17:50:00.821'
845037,Create Booking,'2020-06-27 12:41:26.055'
845436,Create Booking,'2020-06-27 13:52:08.449'
845784,Create Booking,'2020-07-17 21:26:48.449'
846024,Create Booking,'2020-07-02 21:28:17.708'
846024,Create Booking,'2020-07-29 22:30:32.091'
846216,Create Booking,'2020-09-10 17:48:27.672'
846447,Create Booking,'2020-06-27 16:16:31.742'
846542,Create Booking,'2020-08-28 09:58:51.954'
846574,Create Booking,'2020-07-13 18:30:36.626'
846574,Create Booking,'2020-08-21 11:16:18.673'
846590,Create Booking,'2020-08-20 11:11:36.418'
846590,Create Booking,'2020-09-17 12:11:52.690'
846854,Create Booking,'2020-08-14 08:22:49.860'
847350,Create Booking,'2020-06-27 18:35:30.683'
847462,Create Booking,'2020-07-27 23:14:00.568'
847804,Create Booking,'2020-09-17 11:00:01.634'
848169,Create Booking,'2020-06-27 20:50:59.694'
848185,Create Booking,'2020-07-01 20:07:50.079'
848361,Create Booking,'2020-08-03 19:19:52.001'
848385,Create Booking,'2020-07-26 15:46:25.778'
848433,Create Booking,'2020-06-27 21:38:25.970'
848433,Create Booking,'2020-06-27 21:38:26.063'
848537,Create Booking,'2020-06-27 21:53:43.722'
848721,Create Booking,'2020-10-10 16:00:07.268'
848840,Create Booking,'2020-07-30 22:23:04.613'
848856,Create Booking,'2020-07-25 12:25:56.176'
848856,Create Booking,'2020-07-31 21:26:37.858'
848856,Create Booking,'2020-08-07 22:48:10.242'
848856,Create Booking,'2020-08-16 17:00:00.088'
848856,Create Booking,'2020-09-08 00:28:25.143'
848856,Create Booking,'2020-09-09 23:09:39.666'
849024,Create Booking,'2020-09-26 11:30:08.265'
849472,Create Booking,'2020-10-20 11:00:06.378'
849616,Create Booking,'2020-06-28 01:52:02.595'
849648,Create Booking,'2020-09-18 17:30:05.133'
849824,Create Booking,'2020-07-01 17:45:14.299'
849824,Create Booking,'2020-09-10 11:26:04.517'
849967,Create Booking,'2020-08-08 11:43:44.779'
849999,Create Booking,'2020-06-28 10:38:29.518'
850311,Create Booking,'2020-06-28 11:51:49.844'
850367,Create Booking,'2020-06-28 12:04:09.172'
850639,Create Booking,'2020-06-28 12:47:15.739'
850887,Create Booking,'2020-08-18 13:23:23.208'
851239,Create Booking,'2020-08-06 14:30:11.119'
851310,New user in system,'2020-06-28 14:02:07.344'
851573,Create Booking,'2020-08-10 22:22:02.024'
851931,Create Booking,'2020-06-28 15:07:57.724'
852033,Create Booking,'2020-11-09 12:42:47.808'
852121,Create Booking,'2020-10-09 18:30:04.379'
852137,Create Booking,'2020-06-28 15:28:18.186'
852256,Create Booking,'2020-06-28 15:42:10.024'
852256,Create Booking,'2020-06-28 15:42:10.129'
852368,Create Booking,'2020-06-28 15:39:07.536'
852688,Create Booking,'2020-08-03 14:21:24.591'
852887,Create Booking,'2020-08-11 16:23:21.626'
853119,Create Booking,'2020-09-23 09:20:53.615'
853390,New user in system,'2020-06-28 17:39:44.758'
853638,Create Booking,'2020-10-07 15:10:00.352'
853662,Create Booking,'2020-10-01 16:07:24.088'
854085,Create Booking,'2020-03-02 22:25:13.063'
854716,Create Booking,'2020-08-24 19:55:40.670'
854772,New user in system,'2020-06-28 20:07:21.496'
854876,Create Booking,'2020-08-24 11:22:13.871'
854900,Create Booking,'2020-09-11 17:55:00.448'
855027,Create Booking,'2020-06-28 20:33:28.933'
855211,Create Booking,'2020-09-29 17:30:02.297'
855386,Create Booking,'2020-10-09 15:33:50.914'
855442,Create Booking,'2020-08-13 02:08:57.624'
855681,Create Booking,'2020-06-28 21:39:22.337'
855720,Create Booking,'2020-06-30 18:18:45.855'
855720,Create Booking,'2020-07-05 12:45:59.919'
855720,Create Booking,'2020-09-24 15:30:01.680'
855800,Create Booking,'2020-08-31 15:30:02.268'
855856,Create Booking,'2020-08-10 13:34:02.838'
855888,Create Booking,'2020-10-19 13:20:09.390'
856039,Create Booking,'2020-08-07 00:26:30.149'
856039,Create Booking,'2020-09-11 14:32:55.861'
856087,Create Booking,'2020-06-28 22:12:40.787'
856127,Create Booking,'2020-09-01 12:45:00.312'
856143,Create Booking,'2020-10-08 20:30:01.299'
856175,Create Booking,'2020-09-03 03:02:32.234'
856183,Create Booking,'2020-09-22 10:30:01.216'
856247,Create Booking,'2020-06-28 22:29:34.990'
856247,Create Booking,'2020-09-01 11:50:00.954'
856271,Create Booking,'2020-09-03 13:31:19.908'
856327,Create Booking,'2020-06-28 22:34:59.609'
856399,Create Booking,'2020-09-11 12:10:26.227'
856575,Create Booking,'2020-08-25 22:45:40.800'
856807,Create Booking,'2020-10-02 20:00:02.424'
856871,Create Booking,'2020-10-03 13:55:01.798'
857255,Create Booking,'2020-07-01 10:22:01.386'
857582,Create Booking,'2020-06-29 00:44:11.505'
857990,Create Booking,'2020-08-12 17:11:20.263'
857990,Create Booking,'2020-08-12 17:11:20.280'
858006,Create Booking,'2020-08-03 23:26:40.452'
858238,Create Booking,'2020-09-29 18:30:00.207'
858262,Create Booking,'2020-08-04 11:38:23.389'
858366,Create Booking,'2020-10-14 10:01:09.784'
858636,Create Booking,'2020-10-02 17:55:01.241'
858700,Create Booking,'2020-10-15 15:30:02.349'
858852,Create Booking,'2020-08-24 09:46:44.831'
858852,Create Booking,'2020-10-08 20:19:31.410'
859124,Create Booking,'2020-09-18 15:22:41.958'
859220,Create Booking,'2020-08-04 11:16:03.154'
859739,Create Booking,'2020-07-17 19:15:51.615'
859755,Create Booking,'2020-06-29 11:13:19.572'
859827,Create Booking,'2020-09-04 14:03:51.260'
859899,Create Booking,'2020-08-10 13:13:15.134'
859899,Create Booking,'2020-09-03 13:00:04.191'
859923,Create Booking,'2020-06-29 11:03:13.849'
859947,Create Booking,'2020-06-29 11:25:19.029'
860003,Create Booking,'2020-08-13 19:52:06.119'
860362,Create Booking,'2020-08-23 15:06:04.240'
860474,Create Booking,'2020-06-29 11:54:49.662'
860626,Create Booking,'2020-06-30 16:15:06.356'
860642,Create Booking,'2020-08-09 11:20:57.881'
860698,Create Booking,'2020-09-16 04:27:49.975'
861034,Create Booking,'2020-06-29 12:28:31.337'
861192,Create Booking,'2020-09-23 11:00:23.928'
861240,Create Booking,'2020-06-29 12:38:07.729'
861392,Create Booking,'2020-06-29 12:45:08.171'
861831,Create Booking,'2020-06-29 13:05:22.028'
861943,Create Booking,'2020-06-29 13:10:19.454'
862142,Create Booking,'2020-10-23 11:00:00.195'
862222,Create Booking,'2020-09-04 11:14:27.341'
862325,Create Booking,'2020-06-29 13:30:04.386'
862581,Create Booking,'2020-08-31 10:51:20.922'
862645,New user in system,'2020-06-29 13:45:05.956'
862915,Create Booking,'2020-06-29 13:58:36.284'
862915,Create Booking,'2020-08-13 11:54:30.811'
863113,Create Booking,'2020-07-16 20:08:14.010'
863307,Create Booking,'2020-06-29 14:20:26.717'
863546,Create Booking,'2020-06-29 14:36:00.918'
864135,Create Booking,'2020-06-29 15:07:51.388'
864223,Create Booking,'2020-08-13 10:47:08.973'
864279,Create Booking,'2020-09-01 14:55:00.602'
864295,Create Booking,'2020-06-29 15:15:38.318'
864559,Create Booking,'2020-06-29 15:29:31.504'
864767,Create Booking,'2020-09-26 17:45:01.170'
864767,Create Booking,'2020-09-26 17:45:01.170'
864807,Create Booking,'2020-08-22 14:54:36.421'
864823,Create Booking,'2020-11-15 07:18:11.067'
864823,Create Booking,'2020-11-15 07:18:11.099'
864823,Create Booking,'2020-11-15 07:18:11.108'
865010,Create Booking,'2020-08-27 13:00:07.505'
865052,Create Booking,'2020-10-03 13:09:08.942'
865066,Create Booking,'2020-08-08 20:36:48.840'
865129,Create Booking,'2020-10-05 17:50:00.428'
865279,Create Booking,'2020-06-29 16:10:54.982'
865383,New user in system,'2020-06-29 16:13:33.983'
865431,Create Booking,'2020-06-29 16:18:51.581'
865541,Create Booking,'2020-10-20 09:59:26.529'
865923,Create Booking,'2020-06-29 16:47:23.994'
866315,Create Booking,'2020-08-19 11:15:49.775'
866467,Create Booking,'2020-06-29 17:21:40.757'
866491,Create Booking,'2020-09-11 11:01:22.110'
866651,Create Booking,'2020-06-29 17:42:11.661'
866795,Create Booking,'2020-06-29 17:51:43.360'
866795,Create Booking,'2020-06-29 17:51:43.488'
866795,Create Booking,'2020-10-19 15:15:00.734'
866795,Create Booking,'2020-10-19 15:15:00.734'
866843,Create Booking,'2020-08-29 11:30:06.428'
866859,Create Booking,'2020-06-29 17:52:28.148'
866931,Create Booking,'2020-07-10 11:55:48.507'
867155,Create Booking,'2020-09-30 15:00:02.611'
867610,Create Booking,'2020-06-29 18:52:15.052'
867745,Create Booking,'2020-07-28 11:47:09.576'
867888,Create Booking,'2020-08-13 15:57:25.482'
867952,Create Booking,'2020-06-29 19:13:02.438'
867960,Create Booking,'2020-06-29 19:13:15.776'
868248,Create Booking,'2020-09-01 13:12:01.696'
868384,Create Booking,'2020-10-21 15:00:04.981'
868496,Create Booking,'2020-08-24 22:22:14.678'
868496,Create Booking,'2020-10-14 22:38:23.993'
868832,New user in system,'2020-06-29 20:12:14.719'
869023,Create Booking,'2020-07-13 19:55:26.967'
869023,Create Booking,'2020-10-20 17:45:01.440'
869063,Create Booking,'2020-08-08 11:34:25.641'
869063,Create Booking,'2020-08-08 11:34:25.654'
869127,Create Booking,'2020-08-16 11:28:44.632'
869191,Create Booking,'2020-07-02 11:48:26.286'
869287,Create Booking,'2020-06-29 20:48:10.938'
869303,Create Booking,'2020-09-23 16:45:00.578'
869335,Create Booking,'2020-10-03 18:30:04.003'
870189,Create Booking,'2020-10-03 08:35:45.111'
870413,Create Booking,'2020-06-30 16:26:02.557'
870573,New user in system,'2020-06-29 22:19:55.583'
870741,Create Booking,'2020-06-29 22:36:12.496'
870741,Create Booking,'2020-06-29 22:36:12.581'
871092,Create Booking,'2020-06-29 23:04:20.707'
871148,Create Booking,'2020-06-29 23:08:03.430'
871307,Create Booking,'2020-09-26 16:25:00.601'
871761,Create Booking,'2020-10-16 12:14:19.041'
871777,New user in system,'2020-06-29 23:59:23.960'
871777,Create Booking,'2020-06-29 23:59:46.944'
871905,Create Booking,'2020-07-06 00:34:23.040'
871937,Create Booking,'2020-10-15 13:27:13.268'
872097,Create Booking,'2020-08-09 10:16:54.258'
872512,Create Booking,'2020-07-11 12:03:00.630'
872512,Create Booking,'2020-08-13 23:45:38.851'
872608,Create Booking,'2020-06-30 03:23:39.234'
872991,Create Booking,'2020-09-26 10:25:01.604'
873023,Create Booking,'2020-06-30 09:32:19.495'
873359,Create Booking,'2020-10-16 12:21:15.073'
873567,Create Booking,'2019-11-01 10:10:02.645'
873663,Create Booking,'2020-09-03 08:21:40.635'
873790,Create Booking,'2020-07-30 11:32:54.488'
873862,Create Booking,'2020-06-30 11:10:22.281'
873862,Create Booking,'2020-06-30 11:10:22.375'
874121,Create Booking,'2020-11-10 21:38:53.833'
874121,Create Booking,'2020-11-10 21:38:53.848'
874121,Create Booking,'2020-11-10 21:38:53.867'
874129,Create Booking,'2020-06-30 11:33:27.624'
874368,Create Booking,'2020-06-30 11:54:40.807'
874368,Create Booking,'2020-06-30 11:54:40.934'
874408,New user in system,'2020-06-30 11:56:19.935'
874520,Create Booking,'2020-07-11 11:11:42.070'
874536,Create Booking,'2020-06-30 12:09:34.735'
874608,Create Booking,'2020-07-26 14:00:32.501'
875088,Create Booking,'2020-06-30 12:50:26.653'
875088,Create Booking,'2020-08-15 13:38:15.329'
875088,Create Booking,'2020-10-06 15:45:51.725'
875088,Create Booking,'2020-10-06 15:45:51.740'
875304,Create Booking,'2020-09-12 17:00:08.760'
875367,Create Booking,'2020-08-26 10:21:06.414'
875383,Create Booking,'2020-06-30 13:13:31.935'
875567,New user in system,'2020-06-30 13:26:44.362'
875591,Create Booking,'2020-08-16 23:12:40.934'
875591,Create Booking,'2020-09-23 13:00:01.003'
875959,Create Booking,'2020-06-30 13:57:40.017'
876078,Create Booking,'2020-06-30 14:05:01.708'
876142,Create Booking,'2020-09-21 14:42:10.146'
876222,Create Booking,'2020-08-05 22:38:12.441'
876254,Create Booking,'2020-08-10 20:47:46.230'
876254,Create Booking,'2020-09-03 12:00:04.400'
876398,Create Booking,'2020-06-30 14:33:17.334'
876438,Create Booking,'2020-06-30 14:35:20.858'
876446,Create Booking,'2020-06-30 14:35:45.512'
876654,Create Booking,'2020-06-30 14:50:32.884'
876750,Create Booking,'2020-08-28 18:49:59.581'
876866,Create Booking,'2020-08-07 11:52:35.905'
876866,Create Booking,'2020-08-22 11:57:23.498'
876889,Create Booking,'2020-08-01 20:42:58.685'
876999,Create Booking,'2020-07-07 14:09:27.340'
877140,Create Booking,'2020-10-16 12:10:00.620'
877228,Create Booking,'2020-06-30 15:44:13.275'
877346,Create Booking,'2020-06-30 15:54:51.890'
877560,New user in system,'2020-06-30 16:09:01.744'
877623,Create Booking,'2020-08-16 21:53:13.712'
877623,Create Booking,'2020-08-16 21:53:13.723'
877844,Create Booking,'2020-08-31 13:10:00.590'
877884,Create Booking,'2020-09-23 15:30:04.419'
878084,Create Booking,'2020-06-30 16:56:34.884'
878520,Create Booking,'2020-06-30 17:45:17.296'
878738,Create Booking,'2020-07-22 00:49:28.028'
878778,Create Booking,'2020-10-07 16:50:03.590'
879290,Create Booking,'2020-11-11 17:55:54.764'
879577,Create Booking,'2020-11-08 18:11:19.289'
879672,Create Booking,'2020-10-03 10:59:06.752'
879768,New user in system,'2020-06-30 19:59:18.352'
879952,Create Booking,'2020-08-07 16:21:06.924'
879960,Create Booking,'2020-10-20 19:10:01.387'
880008,Create Booking,'2020-10-05 10:33:32.980'
880079,Create Booking,'2020-06-30 20:28:37.730'
880382,Create Booking,'2020-10-08 13:20:01.184'
880382,Create Booking,'2020-10-08 13:20:01.184'
880382,Create Booking,'2020-10-08 13:20:01.184'
880772,Create Booking,'2020-06-30 21:52:34.977'
880908,Create Booking,'2020-07-16 08:52:52.540'
880996,New user in system,'2020-06-30 22:11:32.695'
881498,Create Booking,'2020-07-27 17:59:20.152'
881498,Create Booking,'2020-08-06 17:29:55.459'
881954,Create Booking,'2020-07-01 00:00:20.901'
882010,Create Booking,'2020-07-01 00:06:15.539'
882026,Create Booking,'2020-07-01 00:07:00.391'
882161,New user in system,'2020-07-01 00:21:29.265'
882541,Create Booking,'2020-08-07 14:24:44.872'
882596,Create Booking,'2020-07-01 01:54:51.637'
882692,Create Booking,'2020-10-20 16:46:23.404'
882700,Create Booking,'2020-07-27 00:37:29.546'
883058,Create Booking,'2020-07-10 17:48:25.251'
883218,Create Booking,'2020-07-01 10:04:54.154'
883465,Create Booking,'2020-09-04 11:00:04.852'
883984,Create Booking,'2020-08-29 13:00:05.466'
884111,Create Booking,'2020-10-09 20:46:59.680'
884351,Create Booking,'2020-07-31 17:37:04.665'
884479,Create Booking,'2020-08-19 23:51:19.815'
884606,Create Booking,'2020-09-23 18:20:01.739'
885179,New user in system,'2020-07-01 13:19:33.138'
885299,Create Booking,'2020-07-01 13:29:11.261'
885347,Create Booking,'2020-07-28 18:09:14.483'
885723,Create Booking,'2020-07-01 14:10:31.488'
886313,Create Booking,'2020-07-23 14:03:57.950'
886361,Create Booking,'2020-07-01 15:04:53.590'
886369,Create Booking,'2020-08-07 11:30:19.684'
886369,Create Booking,'2020-11-14 22:22:44.009'
886433,Create Booking,'2020-07-01 15:12:16.510'
886465,Create Booking,'2020-07-01 15:13:46.780'
886761,Create Booking,'2020-07-29 19:41:27.400'
886877,Create Booking,'2020-02-12 11:49:10.203'
886877,Create Booking,'2020-02-24 10:28:02.309'
886877,Create Booking,'2020-03-09 16:38:06.193'
886877,Create Booking,'2020-09-23 23:35:29.861'
886933,Create Booking,'2020-08-26 15:15:24.717'
886989,Create Booking,'2020-07-01 15:59:35.134'
887309,Create Booking,'2020-10-03 10:33:18.949'
887317,Create Booking,'2020-07-01 16:32:54.603'
887477,New user in system,'2020-07-01 16:53:03.604'
887676,New user in system,'2020-07-01 17:18:32.620'
888020,Create Booking,'2020-08-23 14:51:17.642'
888660,Create Booking,'2020-07-21 15:07:08.550'
888668,Create Booking,'2020-07-01 18:57:11.388'
889156,Create Booking,'2020-10-10 17:29:07.060'
889316,Create Booking,'2020-08-18 12:57:31.297'
889363,Create Booking,'2020-07-01 20:22:30.927'
889498,Create Booking,'2020-07-28 18:34:55.861'
889498,Create Booking,'2020-10-19 14:00:00.879'
889809,Create Booking,'2020-10-10 12:43:11.612'
889865,Create Booking,'2020-07-07 16:11:50.985'
889921,Create Booking,'2020-07-01 21:29:49.285'
890137,Create Booking,'2020-09-11 15:59:35.955'
890448,Create Booking,'2020-08-16 23:44:14.228'
890448,Create Booking,'2020-10-02 11:37:09.367'
890488,Create Booking,'2020-07-01 22:35:10.433'
890488,Create Booking,'2020-10-11 12:10:03.634'
890576,Create Booking,'2020-07-01 22:44:22.279'
890719,Create Booking,'2020-07-12 23:14:19.658'
890852,Create Booking,'2020-09-04 15:35:00.920'
890859,Create Booking,'2020-07-01 23:07:55.022'
891078,Create Booking,'2020-07-01 23:38:14.874'
891246,Create Booking,'2020-07-01 23:57:02.570'
891453,Create Booking,'2020-08-26 12:40:43.246'
891485,Create Booking,'2020-08-17 00:24:58.919'
891925,Create Booking,'2020-08-18 22:35:19.271'
892173,Create Booking,'2020-07-24 13:53:36.650'
892293,New user in system,'2020-07-02 09:37:04.739'
892835,New user in system,'2020-07-02 11:15:27.538'
892875,Create Booking,'2020-07-24 11:57:39.883'
892907,Create Booking,'2020-09-16 19:15:00.339'
892963,Create Booking,'2020-07-02 11:32:57.003'
893195,Create Booking,'2020-07-02 11:59:37.921'
893705,Create Booking,'2020-07-02 12:51:04.755'
893777,Create Booking,'2020-07-02 12:55:07.979'
894161,New user in system,'2020-07-02 13:30:59.691'
894241,Create Booking,'2020-10-08 13:00:03.873'
894313,Create Booking,'2020-07-30 10:13:15.573'
894457,New user in system,'2020-07-02 14:02:07.591'
894497,Create Booking,'2020-09-29 13:04:22.084'
894577,Create Booking,'2020-07-02 14:12:33.575'
894593,Create Booking,'2020-09-01 14:15:00.871'
894657,Create Booking,'2020-02-27 21:09:31.068'
894657,Create Booking,'2020-07-02 14:20:14.980'
894705,Create Booking,'2020-09-19 12:40:02.866'
