user_key;created
174579;'2017-07-20 15:22:29.467'
174595;'2017-07-20 15:47:31.582'
174611;'2017-07-20 16:02:46.995'
174627;'2017-07-20 16:28:31.115'
174643;'2017-07-20 17:06:17.104'
174659;'2017-07-20 17:07:45.292'
174674;'2017-07-20 17:23:26.700'
174689;'2017-07-20 19:12:05.558'
174704;'2017-07-20 19:50:39.438'
174720;'2017-07-20 20:07:15.227'
174736;'2017-07-20 20:28:58.349'
174768;'2017-07-20 21:24:14.842'
174783;'2017-07-20 22:19:03.212'
174797;'2017-07-20 22:20:35.907'
174812;'2017-07-20 22:40:45.093'
174828;'2017-07-20 23:10:50.326'
174844;'2017-07-20 23:11:21.191'
174860;'2017-07-21 00:20:01.745'
174876;'2017-07-21 01:16:29.956'
174892;'2017-07-21 01:32:37.962'
174908;'2017-07-21 01:32:43.495'
174924;'2017-07-21 07:41:42.315'
174940;'2017-07-21 09:13:06.024'
174956;'2017-07-21 09:18:47.992'
174972;'2017-07-21 10:00:20.926'
174988;'2017-07-21 10:36:20.090'
175004;'2017-07-21 10:45:22.118'
175020;'2017-07-21 10:59:30.885'
175035;'2017-07-21 11:04:16.142'
175050;'2017-07-21 11:11:32.041'
175066;'2017-07-21 11:23:36.203'
175082;'2017-07-21 12:02:58.364'
175098;'2017-07-21 12:49:57.517'
175113;'2017-07-21 12:55:24.153'
175127;'2017-07-21 13:07:04.716'
175143;'2017-07-21 13:18:15.197'
175159;'2017-07-21 13:18:20.940'
175175;'2017-07-21 13:36:01.350'
175207;'2017-07-21 14:47:26.102'
175223;'2017-07-21 15:08:26.735'
175239;'2017-07-21 15:49:38.164'
175255;'2017-07-21 15:50:09.326'
175287;'2017-07-21 16:02:49.984'
175303;'2017-07-21 16:22:09.700'
175319;'2017-07-21 16:31:15.686'
175335;'2017-07-21 16:32:16.192'
175351;'2017-07-21 16:55:48.553'
175366;'2017-07-21 17:09:24.834'
175382;'2017-07-21 18:19:34.113'
175398;'2017-07-21 19:00:27.083'
175413;'2017-07-21 19:22:29.299'
175428;'2017-07-21 19:37:40.793'
175443;'2017-07-21 19:43:27.509'
175457;'2017-07-21 20:01:06.718'
175473;'2017-07-21 21:00:13.411'
175489;'2017-07-21 21:31:21.610'
175505;'2017-07-21 22:08:13.323'
175521;'2017-07-21 22:48:26.629'
175537;'2017-07-21 23:59:09.768'
175553;'2017-07-22 00:22:02.912'
175568;'2017-07-22 00:22:50.807'
175582;'2017-07-22 01:12:27.869'
175595;'2017-07-22 01:33:52.060'
175611;'2017-07-22 01:58:24.493'
175627;'2017-07-22 11:11:38.338'
175643;'2017-07-22 11:13:26.992'
175658;'2017-07-22 11:14:12.624'
175674;'2017-07-22 11:26:55.672'
175690;'2017-07-22 11:40:52.885'
175705;'2017-07-22 11:41:13.145'
175721;'2017-07-22 12:13:21.119'
175737;'2017-07-22 12:57:32.851'
175753;'2017-07-22 13:02:48.114'
175769;'2017-07-22 13:10:46.890'
175785;'2017-07-22 13:22:55.968'
175801;'2017-07-22 13:33:43.942'
175817;'2017-07-22 14:45:00.171'
175833;'2017-07-22 15:12:32.408'
175849;'2017-07-22 15:13:07.002'
175865;'2017-07-22 16:40:25.919'
175881;'2017-07-22 17:16:51.702'
175897;'2017-07-22 18:13:28.405'
175913;'2017-07-22 19:09:06.215'
175929;'2017-07-22 21:16:04.176'
175944;'2017-07-22 21:31:44.706'
175975;'2017-07-22 22:24:18.379'
175990;'2017-07-22 22:33:12.096'
176005;'2017-07-22 23:34:35.431'
176036;'2017-07-23 11:53:22.836'
176052;'2017-07-23 12:53:59.498'
176068;'2017-07-23 14:20:05.421'
176084;'2017-07-23 14:33:30.646'
176098;'2017-07-23 15:01:31.852'
176114;'2017-07-23 15:36:04.111'
176130;'2017-07-23 18:34:31.338'
176146;'2017-07-23 19:12:15.433'
176161;'2017-07-23 19:30:59.963'
176177;'2017-07-23 19:39:39.813'
176193;'2017-07-23 20:30:52.025'
176209;'2017-07-23 20:34:03.838'
176225;'2017-07-23 21:10:09.045'
176241;'2017-07-23 21:39:47.809'
176257;'2017-07-23 22:07:41.610'
176273;'2017-07-23 22:34:16.092'
176289;'2017-07-23 23:19:07.255'
176320;'2017-07-24 00:19:48.624'
176336;'2017-07-24 01:29:52.336'
176352;'2017-07-24 03:45:30.271'
176368;'2017-07-24 08:00:51.074'
176383;'2017-07-24 08:56:24.041'
176399;'2017-07-24 09:34:07.884'
176414;'2017-07-24 10:04:45.738'
176429;'2017-07-24 10:21:32.537'
176444;'2017-07-24 11:51:19.198'
176459;'2017-07-24 12:17:54.959'
176474;'2017-07-24 12:23:21.254'
176489;'2017-07-24 12:33:09.776'
176503;'2017-07-24 12:35:50.952'
176518;'2017-07-24 12:37:36.654'
176544;'2017-07-24 13:26:15.021'
176558;'2017-07-24 14:17:04.968'
176572;'2017-07-24 14:41:40.401'
176586;'2017-07-24 15:07:54.105'
176601;'2017-07-24 15:18:25.934'
176615;'2017-07-24 16:32:18.584'
176630;'2017-07-24 17:35:14.794'
176660;'2017-07-24 18:42:28.875'
176675;'2017-07-24 18:49:12.988'
176690;'2017-07-24 19:02:20.370'
176705;'2017-07-24 19:17:48.358'
176720;'2017-07-24 19:44:30.644'
176734;'2017-07-24 20:44:21.733'
176748;'2017-07-24 20:58:45.800'
176763;'2017-07-24 22:02:37.279'
176778;'2017-07-24 22:13:45.851'
176794;'2017-07-24 22:14:33.462'
176810;'2017-07-24 23:26:37.122'
176826;'2017-07-24 23:47:48.503'
176842;'2017-07-24 23:54:13.765'
176873;'2017-07-25 00:10:38.304'
176888;'2017-07-25 00:21:32.155'
176903;'2017-07-25 00:28:29.686'
176918;'2017-07-25 01:20:09.033'
176933;'2017-07-25 01:29:08.653'
176948;'2017-07-25 02:11:34.381'
176963;'2017-07-25 02:56:08.201'
176979;'2017-07-25 04:55:49.527'
177011;'2017-07-25 08:52:04.335'
177027;'2017-07-25 09:02:30.676'
177042;'2017-07-25 09:06:53.627'
177073;'2017-07-25 09:32:05.354'
177088;'2017-07-25 09:37:03.477'
177104;'2017-07-25 10:42:30.132'
177120;'2017-07-25 11:24:04.060'
177136;'2017-07-25 11:29:12.988'
177152;'2017-07-25 11:37:12.892'
177168;'2017-07-25 11:46:26.569'
177183;'2017-07-25 11:52:07.583'
177198;'2017-07-25 12:25:23.202'
177213;'2017-07-25 12:43:18.485'
177228;'2017-07-25 13:02:27.157'
177244;'2017-07-25 13:21:17.887'
177259;'2017-07-25 14:30:01.070'
177275;'2017-07-25 14:41:39.851'
177290;'2017-07-25 15:00:28.712'
177306;'2017-07-25 15:27:52.771'
177322;'2017-07-25 15:55:02.941'
177337;'2017-07-25 18:02:30.441'
177353;'2017-07-25 18:11:20.667'
177369;'2017-07-25 18:54:02.022'
177384;'2017-07-25 18:55:41.280'
177414;'2017-07-25 19:12:33.359'
177430;'2017-07-25 19:25:47.819'
177446;'2017-07-25 19:27:06.591'
177462;'2017-07-25 19:28:08.234'
177478;'2017-07-25 19:50:23.717'
177494;'2017-07-25 20:54:22.900'
177510;'2017-07-25 20:55:43.339'
177526;'2017-07-25 21:01:00.674'
177542;'2017-07-25 21:12:43.533'
177558;'2017-07-25 21:15:35.475'
177574;'2017-07-25 21:21:18.346'
177590;'2017-07-25 21:23:17.020'
177606;'2017-07-25 21:27:36.564'
177621;'2017-07-25 21:33:31.014'
177636;'2017-07-25 22:19:34.207'
177651;'2017-07-25 22:21:05.323'
177664;'2017-07-25 22:35:15.526'
177679;'2017-07-25 22:45:14.247'
177694;'2017-07-25 22:47:01.163'
177709;'2017-07-25 22:48:41.425'
177724;'2017-07-25 22:52:58.360'
177739;'2017-07-25 23:25:08.815'
177753;'2017-07-25 23:29:24.236'
177768;'2017-07-26 00:43:29.978'
177783;'2017-07-26 00:57:37.974'
177798;'2017-07-26 01:14:05.589'
177813;'2017-07-26 01:25:00.919'
177828;'2017-07-26 01:28:14.561'
177842;'2017-07-26 03:08:18.535'
177856;'2017-07-26 09:41:03.549'
177871;'2017-07-26 10:13:59.385'
177885;'2017-07-26 10:26:54.533'
177900;'2017-07-26 11:02:43.819'
177915;'2017-07-26 11:49:30.124'
177930;'2017-07-26 11:51:56.852'
177945;'2017-07-26 12:05:16.931'
177960;'2017-07-26 12:12:16.170'
177975;'2017-07-26 12:25:59.608'
177990;'2017-07-26 12:29:43.764'
178004;'2017-07-26 12:30:24.305'
178018;'2017-07-26 13:15:45.583'
178033;'2017-07-26 13:20:00.994'
178048;'2017-07-26 13:30:24.760'
178062;'2017-07-26 14:05:55.231'
178076;'2017-07-26 14:30:37.556'
178091;'2017-07-26 14:40:56.514'
178105;'2017-07-26 14:53:42.688'
178120;'2017-07-26 15:31:27.202'
178150;'2017-07-26 16:50:45.144'
178165;'2017-07-26 16:55:55.113'
178180;'2017-07-26 17:05:55.961'
178210;'2017-07-26 18:03:59.877'
178224;'2017-07-26 18:30:58.861'
178238;'2017-07-26 18:41:50.553'
178252;'2017-07-26 18:53:29.324'
178267;'2017-07-26 20:18:46.033'
178282;'2017-07-26 20:22:18.010'
178297;'2017-07-26 20:24:29.389'
178312;'2017-07-26 21:15:49.468'
178327;'2017-07-26 21:16:53.501'
178340;'2017-07-26 22:20:48.109'
178355;'2017-07-26 22:34:34.240'
178370;'2017-07-26 23:12:23.434'
178385;'2017-07-26 23:23:30.891'
178415;'2017-07-26 23:46:45.003'
178444;'2017-07-27 00:35:42.650'
178473;'2017-07-27 00:59:24.134'
178487;'2017-07-27 01:13:06.486'
178501;'2017-07-27 01:21:05.114'
178516;'2017-07-27 01:21:40.292'
178531;'2017-07-27 01:28:02.797'
178546;'2017-07-27 01:51:17.987'
178560;'2017-07-27 08:20:59.993'
178575;'2017-07-27 08:22:17.263'
178590;'2017-07-27 09:25:24.757'
178605;'2017-07-27 09:50:42.042'
178620;'2017-07-27 10:45:44.673'
178635;'2017-07-27 11:46:58.988'
178648;'2017-07-27 11:48:27.311'
178662;'2017-07-27 11:55:47.829'
178676;'2017-07-27 12:02:35.252'
178691;'2017-07-27 12:18:48.270'
178705;'2017-07-27 12:47:26.494'
178719;'2017-07-27 13:03:16.536'
178733;'2017-07-27 13:09:35.785'
178748;'2017-07-27 13:10:24.938'
178763;'2017-07-27 13:15:58.465'
178778;'2017-07-27 13:42:22.222'
178792;'2017-07-27 14:09:35.706'
178807;'2017-07-27 14:13:23.128'
178822;'2017-07-27 14:16:03.744'
178838;'2017-07-27 14:16:43.546'
178854;'2017-07-27 14:20:38.028'
178870;'2017-07-27 14:22:24.689'
178886;'2017-07-27 14:46:40.413'
178901;'2017-07-27 14:55:37.026'
178915;'2017-07-27 14:59:22.015'
178930;'2017-07-27 15:01:39.750'
178945;'2017-07-27 15:41:52.337'
178961;'2017-07-27 16:04:47.635'
178976;'2017-07-27 16:09:42.660'
178991;'2017-07-27 16:56:39.495'
179006;'2017-07-27 17:26:46.346'
179021;'2017-07-27 17:57:36.554'
179036;'2017-07-27 18:58:28.496'
179051;'2017-07-27 19:02:45.464'
179066;'2017-07-27 19:12:27.398'
179080;'2017-07-27 19:16:55.706'
179095;'2017-07-27 20:43:31.202'
179111;'2017-07-27 20:56:37.541'
179127;'2017-07-27 21:31:37.240'
179143;'2017-07-27 22:09:57.866'
179159;'2017-07-27 23:11:41.827'
179175;'2017-07-27 23:18:57.036'
179264;'2017-07-28 00:49:47.832'
179190;'2017-07-27 23:42:53.057'
179205;'2017-07-28 00:00:57.490'
179219;'2017-07-28 00:01:51.826'
179234;'2017-07-28 00:22:35.540'
179249;'2017-07-28 00:33:48.915'
179279;'2017-07-28 01:28:06.787'
179293;'2017-07-28 01:41:46.430'
179307;'2017-07-28 02:05:32.086'
179321;'2017-07-28 06:35:27.326'
179336;'2017-07-28 09:54:07.524'
179350;'2017-07-28 10:05:17.259'
179365;'2017-07-28 10:27:49.050'
179380;'2017-07-28 10:39:54.297'
179394;'2017-07-28 12:59:13.762'
179410;'2017-07-28 13:28:24.593'
179425;'2017-07-28 13:50:40.560'
179439;'2017-07-28 14:05:35.968'
179454;'2017-07-28 14:17:34.826'
179469;'2017-07-28 14:22:27.229'
179485;'2017-07-28 14:41:42.628'
179499;'2017-07-28 15:19:59.116'
179512;'2017-07-28 16:26:34.386'
179527;'2017-07-28 17:10:36.776'
179543;'2017-07-28 17:11:24.976'
179558;'2017-07-28 17:29:08.159'
179573;'2017-07-28 17:43:52.065'
179588;'2017-07-28 18:12:24.896'
179603;'2017-07-28 18:20:52.252'
179618;'2017-07-28 18:25:55.575'
179632;'2017-07-28 19:12:36.879'
179647;'2017-07-28 20:10:09.304'
179662;'2017-07-28 20:56:54.466'
179678;'2017-07-28 21:56:49.070'
179694;'2017-07-28 22:01:58.544'
179709;'2017-07-28 22:06:17.963'
179724;'2017-07-28 22:15:49.484'
179739;'2017-07-28 22:26:08.463'
179754;'2017-07-28 22:29:04.019'
179769;'2017-07-28 23:00:09.337'
179784;'2017-07-28 23:37:56.768'
179798;'2017-07-28 23:39:05.514'
179813;'2017-07-28 23:43:13.989'
179828;'2017-07-29 00:53:23.808'
179843;'2017-07-29 01:13:40.052'
179858;'2017-07-29 01:23:35.856'
179873;'2017-07-29 01:46:40.772'
179888;'2017-07-29 02:00:25.471'
179902;'2017-07-29 07:22:55.377'
179916;'2017-07-29 11:32:56.515'
179931;'2017-07-29 12:14:00.226'
179945;'2017-07-29 12:17:02.722'
179960;'2017-07-29 12:41:01.493'
179975;'2017-07-29 12:54:44.478'
179988;'2017-07-29 13:25:42.660'
180003;'2017-07-29 13:28:43.893'
180018;'2017-07-29 13:44:08.609'
180033;'2017-07-29 13:52:10.236'
180062;'2017-07-29 18:03:29.201'
180077;'2017-07-29 18:08:54.596'
180092;'2017-07-29 19:28:59.386'
180107;'2017-07-29 20:58:33.899'
180122;'2017-07-29 20:59:46.235'
180137;'2017-07-29 22:43:07.975'
180165;'2017-07-29 23:30:18.690'
180180;'2017-07-30 00:04:49.084'
180194;'2017-07-30 00:34:30.290'
180209;'2017-07-30 00:44:08.106'
180224;'2017-07-30 09:53:10.690'
180239;'2017-07-30 10:53:10.119'
180255;'2017-07-30 13:08:18.779'
180271;'2017-07-30 13:34:03.504'
180287;'2017-07-30 13:59:20.627'
180301;'2017-07-30 14:13:54.144'
180316;'2017-07-30 14:32:12.182'
180330;'2017-07-30 14:40:36.639'
180345;'2017-07-30 15:11:14.201'
180360;'2017-07-30 16:49:12.855'
180375;'2017-07-30 17:49:37.774'
180391;'2017-07-30 17:56:28.097'
180406;'2017-07-30 17:59:24.915'
180422;'2017-07-30 18:43:39.142'
180436;'2017-07-30 19:09:36.693'
180450;'2017-07-30 19:43:50.895'
180466;'2017-07-30 20:20:26.335'
180482;'2017-07-30 20:53:11.668'
180497;'2017-07-30 22:48:50.463'
180513;'2017-07-30 23:24:27.822'
180528;'2017-07-31 00:00:41.166'
180544;'2017-07-31 00:20:20.452'
180559;'2017-07-31 00:50:05.710'
180575;'2017-07-31 01:15:56.314'
180607;'2017-07-31 01:20:33.433'
180622;'2017-07-31 10:22:55.515'
180637;'2017-07-31 12:04:19.855'
180653;'2017-07-31 12:52:33.901'
180668;'2017-07-31 13:03:25.653'
180682;'2017-07-31 13:11:12.290'
180696;'2017-07-31 13:11:17.494'
180711;'2017-07-31 13:12:19.404'
180743;'2017-07-31 13:33:45.195'
180758;'2017-07-31 13:39:18.161'
180772;'2017-07-31 14:30:45.173'
180787;'2017-07-31 15:55:25.957'
180801;'2017-07-31 17:09:35.491'
180816;'2017-07-31 17:29:21.849'
180830;'2017-07-31 17:34:39.831'
180844;'2017-07-31 18:09:16.721'
180859;'2017-07-31 18:29:46.783'
180873;'2017-07-31 18:39:58.070'
180888;'2017-07-31 18:49:52.741'
180903;'2017-07-31 18:52:13.191'
180918;'2017-07-31 20:12:46.131'
180932;'2017-07-31 21:07:29.104'
180947;'2017-07-31 21:08:14.832'
180962;'2017-07-31 21:32:04.766'
180977;'2017-07-31 22:06:13.210'
180992;'2017-07-31 22:13:40.002'
181007;'2017-07-31 22:14:32.167'
181022;'2017-07-31 22:16:04.602'
181037;'2017-07-31 22:30:35.913'
181052;'2017-07-31 22:43:20.590'
181067;'2017-07-31 23:06:44.099'
181082;'2017-07-31 23:44:19.176'
181097;'2017-07-31 23:56:54.749'
181112;'2017-07-31 23:58:24.145'
181127;'2017-08-01 00:10:10.573'
181142;'2017-08-01 00:42:40.372'
181157;'2017-08-01 00:45:48.698'
181172;'2017-08-01 01:30:12.413'
181187;'2017-08-01 01:38:46.530'
181202;'2017-08-01 01:42:53.335'
181217;'2017-08-01 10:16:11.714'
181231;'2017-08-01 10:34:31.275'
181245;'2017-08-01 11:17:55.168'
181260;'2017-08-01 11:24:55.842'
181275;'2017-08-01 13:08:24.114'
181289;'2017-08-01 13:14:48.650'
181317;'2017-08-01 13:32:16.575'
181332;'2017-08-01 13:50:16.840'
181347;'2017-08-01 14:04:11.906'
181362;'2017-08-01 14:21:20.121'
181377;'2017-08-01 14:21:44.899'
181392;'2017-08-01 15:01:17.762'
181421;'2017-08-01 16:12:33.111'
181436;'2017-08-01 16:53:55.097'
181451;'2017-08-01 17:19:19.958'
181466;'2017-08-01 18:00:07.866'
181479;'2017-08-01 18:11:52.913'
181493;'2017-08-01 18:14:16.030'
181507;'2017-08-01 18:21:41.557'
181521;'2017-08-01 18:31:57.446'
181536;'2017-08-01 19:27:31.664'
181551;'2017-08-01 20:29:59.869'
181565;'2017-08-01 22:54:49.416'
181578;'2017-08-01 22:56:17.977'
181592;'2017-08-01 23:03:41.719'
181607;'2017-08-01 23:24:07.511'
181622;'2017-08-01 23:42:22.689'
181635;'2017-08-01 23:44:34.198'
181648;'2017-08-02 00:20:44.843'
181662;'2017-08-02 00:35:09.197'
181677;'2017-08-02 00:36:05.552'
181692;'2017-08-02 00:55:39.535'
181706;'2017-08-02 01:47:17.395'
181720;'2017-08-02 05:43:26.008'
181734;'2017-08-02 10:37:02.892'
181749;'2017-08-02 10:44:22.328'
181764;'2017-08-02 11:10:48.383'
181779;'2017-08-02 11:14:47.397'
181794;'2017-08-02 11:21:39.546'
181808;'2017-08-02 11:31:44.097'
181822;'2017-08-02 11:56:58.996'
181836;'2017-08-02 11:56:59.991'
181850;'2017-08-02 12:25:43.655'
181864;'2017-08-02 12:35:51.164'
181877;'2017-08-02 12:38:28.040'
181891;'2017-08-02 12:47:26.518'
181905;'2017-08-02 12:47:59.148'
181919;'2017-08-02 13:09:30.861'
181934;'2017-08-02 13:15:00.678'
181949;'2017-08-02 13:15:44.648'
181964;'2017-08-02 13:44:16.547'
181977;'2017-08-02 13:45:39.554'
181991;'2017-08-02 13:55:08.091'
182006;'2017-08-02 14:36:13.107'
182020;'2017-08-02 14:43:33.529'
182035;'2017-08-02 14:59:51.151'
182050;'2017-08-02 15:06:17.421'
182064;'2017-08-02 15:14:36.568'
182078;'2017-08-02 15:42:40.130'
182093;'2017-08-02 16:22:59.816'
182108;'2017-08-02 16:45:59.062'
182123;'2017-08-02 17:15:01.063'
182137;'2017-08-02 17:17:17.062'
182152;'2017-08-02 17:44:27.425'
182167;'2017-08-02 17:54:12.420'
182182;'2017-08-02 18:22:47.436'
182197;'2017-08-02 19:23:15.790'
182212;'2017-08-02 19:29:48.586'
182226;'2017-08-02 19:33:48.359'
182241;'2017-08-02 19:59:22.799'
182256;'2017-08-02 20:16:53.283'
182270;'2017-08-02 20:50:11.060'
182284;'2017-08-02 21:12:59.353'
182298;'2017-08-02 22:01:59.861'
182311;'2017-08-02 22:08:51.002'
182326;'2017-08-02 22:20:26.424'
182341;'2017-08-02 22:21:13.282'
182371;'2017-08-02 22:55:44.205'
182386;'2017-08-02 23:04:32.975'
182401;'2017-08-02 23:17:23.677'
182416;'2017-08-02 23:51:55.280'
182446;'2017-08-03 00:56:22.137'
182461;'2017-08-03 01:36:39.286'
182476;'2017-08-03 02:46:47.393'
182491;'2017-08-03 08:46:45.789'
182506;'2017-08-03 10:01:45.308'
182521;'2017-08-03 11:01:52.477'
182536;'2017-08-03 11:26:11.522'
182566;'2017-08-03 12:10:43.072'
182596;'2017-08-03 12:17:37.665'
182611;'2017-08-03 12:28:46.034'
182626;'2017-08-03 13:24:18.234'
182640;'2017-08-03 13:36:53.934'
182655;'2017-08-03 13:55:03.985'
182670;'2017-08-03 14:05:12.340'
182685;'2017-08-03 14:14:50.077'
182700;'2017-08-03 14:27:10.268'
182715;'2017-08-03 14:36:06.212'
182730;'2017-08-03 14:38:26.174'
182745;'2017-08-03 14:38:54.248'
182759;'2017-08-03 14:40:56.318'
182774;'2017-08-03 14:43:04.107'
182789;'2017-08-03 14:43:57.337'
182804;'2017-08-03 14:54:01.650'
182819;'2017-08-03 14:55:43.377'
182834;'2017-08-03 14:59:36.282'
182849;'2017-08-03 15:05:11.360'
182863;'2017-08-03 15:08:35.035'
182878;'2017-08-03 15:11:27.354'
182891;'2017-08-03 16:24:27.394'
182906;'2017-08-03 16:26:17.440'
182921;'2017-08-03 16:55:38.468'
182936;'2017-08-03 17:16:29.005'
182951;'2017-08-03 17:17:16.771'
182966;'2017-08-03 17:27:06.490'
182981;'2017-08-03 17:37:12.141'
182996;'2017-08-03 17:49:32.621'
183011;'2017-08-03 18:09:58.526'
183026;'2017-08-03 18:28:18.863'
183041;'2017-08-03 18:40:11.371'
183056;'2017-08-03 19:09:43.489'
183086;'2017-08-03 19:38:07.804'
183101;'2017-08-03 19:54:05.883'
183116;'2017-08-03 20:01:02.443'
183131;'2017-08-03 20:01:04.123'
183161;'2017-08-03 20:19:59.663'
183176;'2017-08-03 20:50:44.248'
183206;'2017-08-03 21:12:43.089'
183221;'2017-08-03 21:55:39.379'
183235;'2017-08-03 22:13:51.947'
183250;'2017-08-03 22:18:08.307'
183263;'2017-08-03 23:23:12.108'
183278;'2017-08-03 23:57:44.868'
183292;'2017-08-04 00:17:14.161'
183306;'2017-08-04 01:06:34.589'
183320;'2017-08-04 01:19:29.274'
183350;'2017-08-04 01:46:16.449'
183364;'2017-08-04 02:20:52.962'
183378;'2017-08-04 07:09:31.327'
183393;'2017-08-04 09:50:12.120'
183407;'2017-08-04 11:33:15.631'
183421;'2017-08-04 11:38:17.238'
183435;'2017-08-04 11:46:48.307'
183450;'2017-08-04 12:02:27.804'
183465;'2017-08-04 12:55:49.478'
183479;'2017-08-04 13:16:51.537'
183493;'2017-08-04 13:21:59.507'
183507;'2017-08-04 13:27:31.706'
183522;'2017-08-04 13:46:34.684'
183552;'2017-08-04 14:14:34.588'
183567;'2017-08-04 14:22:46.254'
183582;'2017-08-04 14:26:27.396'
183597;'2017-08-04 14:43:47.262'
183612;'2017-08-04 15:12:51.963'
183627;'2017-08-04 15:38:43.939'
183642;'2017-08-04 15:46:03.023'
183657;'2017-08-04 15:51:10.776'
183672;'2017-08-04 15:58:54.191'
183687;'2017-08-04 16:01:28.026'
183702;'2017-08-04 16:03:33.958'
183717;'2017-08-04 17:11:00.364'
183732;'2017-08-04 17:12:12.398'
183747;'2017-08-04 18:08:31.383'
183762;'2017-08-04 18:59:01.408'
183777;'2017-08-04 19:25:25.517'
183792;'2017-08-04 19:34:41.161'
183806;'2017-08-04 22:36:26.250'
183820;'2017-08-04 23:12:09.475'
183850;'2017-08-04 23:33:01.872'
183864;'2017-08-04 23:33:36.893'
183876;'2017-08-05 01:20:14.141'
183902;'2017-08-05 03:11:43.016'
183916;'2017-08-05 09:25:01.954'
183930;'2017-08-05 12:20:37.433'
183958;'2017-08-05 12:23:48.968'
183972;'2017-08-05 12:28:54.587'
183986;'2017-08-05 12:50:21.802'
184001;'2017-08-05 13:23:28.055'
184016;'2017-08-05 13:24:14.708'
184031;'2017-08-05 13:57:04.374'
184046;'2017-08-05 14:19:21.764'
184061;'2017-08-05 14:28:58.997'
184076;'2017-08-05 14:43:50.975'
184091;'2017-08-05 15:35:18.883'
184106;'2017-08-05 15:39:57.238'
184120;'2017-08-05 16:02:41.998'
184134;'2017-08-05 16:20:33.715'
184148;'2017-08-05 17:24:00.612'
184163;'2017-08-05 18:20:37.836'
184177;'2017-08-05 19:41:20.423'
184192;'2017-08-05 22:20:09.447'
184206;'2017-08-06 00:26:58.524'
184220;'2017-08-06 05:46:21.858'
184234;'2017-08-06 10:45:19.951'
184248;'2017-08-06 11:14:54.668'
184263;'2017-08-06 11:43:38.679'
184278;'2017-08-06 12:12:45.380'
184293;'2017-08-06 12:25:46.214'
184308;'2017-08-06 14:43:41.708'
184323;'2017-08-06 14:50:52.060'
184336;'2017-08-06 14:54:44.044'
184351;'2017-08-06 14:58:42.525'
184366;'2017-08-06 18:48:19.633'
184381;'2017-08-06 20:45:37.471'
184396;'2017-08-06 22:33:29.504'
184411;'2017-08-06 23:19:26.835'
184426;'2017-08-06 23:58:11.520'
184441;'2017-08-07 01:14:07.250'
184456;'2017-08-07 08:44:30.042'
184471;'2017-08-07 10:11:43.402'
184486;'2017-08-07 10:19:12.691'
184501;'2017-08-07 12:46:31.651'
184530;'2017-08-07 13:33:06.780'
184544;'2017-08-07 14:23:32.835'
184559;'2017-08-07 15:57:34.974'
184574;'2017-08-07 16:03:30.931'
184589;'2017-08-07 16:32:46.363'
184619;'2017-08-07 17:18:55.703'
184633;'2017-08-07 18:38:19.711'
184648;'2017-08-07 19:53:34.745'
184663;'2017-08-07 20:40:18.781'
184692;'2017-08-07 21:34:10.100'
184706;'2017-08-07 21:36:41.914'
184721;'2017-08-07 22:24:32.171'
184736;'2017-08-07 22:32:41.802'
184751;'2017-08-07 23:07:38.055'
184765;'2017-08-07 23:21:02.796'
184780;'2017-08-07 23:27:53.254'
184795;'2017-08-07 23:32:48.332'
184825;'2017-08-08 01:58:54.110'
184840;'2017-08-08 03:35:30.822'
184854;'2017-08-08 06:14:50.843'
184868;'2017-08-08 10:09:32.153'
184883;'2017-08-08 10:41:16.061'
184913;'2017-08-08 10:47:19.140'
184928;'2017-08-08 11:08:28.048'
184943;'2017-08-08 11:31:56.784'
184958;'2017-08-08 11:42:27.616'
184972;'2017-08-08 11:46:40.553'
184987;'2017-08-08 12:42:02.142'
185001;'2017-08-08 12:51:43.497'
185043;'2017-08-08 13:00:12.968'
185058;'2017-08-08 13:02:23.382'
185073;'2017-08-08 13:07:37.250'
185088;'2017-08-08 13:11:13.208'
185103;'2017-08-08 13:25:16.063'
185118;'2017-08-08 13:34:56.901'
185133;'2017-08-08 14:16:29.611'
185148;'2017-08-08 14:28:11.192'
185162;'2017-08-08 14:37:58.996'
185177;'2017-08-08 14:44:25.719'
185192;'2017-08-08 14:59:34.448'
185207;'2017-08-08 15:07:35.760'
185222;'2017-08-08 15:23:38.315'
185237;'2017-08-08 18:03:41.392'
185252;'2017-08-08 18:07:18.085'
185267;'2017-08-08 18:18:40.345'
185282;'2017-08-08 18:19:34.690'
185297;'2017-08-08 18:55:51.240'
185312;'2017-08-08 19:35:50.358'
185326;'2017-08-08 19:38:24.281'
185341;'2017-08-08 19:49:06.122'
185356;'2017-08-08 20:30:55.133'
185371;'2017-08-08 20:32:54.262'
185386;'2017-08-08 21:11:37.130'
185401;'2017-08-08 21:51:15.253'
185416;'2017-08-08 22:12:53.797'
185431;'2017-08-08 22:44:18.843'
185446;'2017-08-08 22:57:07.882'
185461;'2017-08-08 23:01:33.593'
185476;'2017-08-08 23:21:30.880'
185490;'2017-08-08 23:23:18.145'
185503;'2017-08-08 23:24:14.635'
185517;'2017-08-08 23:56:53.247'
185532;'2017-08-09 00:18:40.576'
185547;'2017-08-09 01:27:59.971'
185562;'2017-08-09 01:35:36.903'
185576;'2017-08-09 03:27:10.110'
185591;'2017-08-09 04:28:43.474'
185634;'2017-08-09 09:31:45.211'
185647;'2017-08-09 11:21:05.826'
185661;'2017-08-09 11:21:23.035'
