user_key,SUM Service price,Count of bookings,Year,Count of business key
479721,33,3,2019,1
479739,0,1,2019,1
479838,15,1,2019,1
480144,17,1,2019,1
480171,0,1,2020,1
480403,0,1,2019,1
480430,0,1,2019,1
480700,15,1,2019,1
480727,0,1,2020,1
480852,15,1,2019,1
480915,14,1,2018,1
480978,12,1,2019,1
480987,15,1,2019,1
481014,13,1,2018,1
481167,17,1,2019,1
481283,17,1,2019,1
481543,30,4,2020,2
481588,37,2,2019,2
481732,15,2,2020,2
481759,40,1,2018,1
481804,15,1,2018,1
481984,13,2,2019,1
482011,0,1,2020,1
482100,30,1,2018,1
482163,20,1,2019,1
482251,0,2,2020,2
482601,15,5,2020,3
482637,15,1,2018,1
482673,15,1,2018,1
48288,8,1,2017,1
482943,40,1,2018,1
483347,20,1,2019,1
483356,0,2,2019,2
483392,18,1,2019,1
483535,26,2,2019,1
483706,0,1,2019,1
483724,0,8,2020,4
483733,34,3,2020,2
483976,15,1,2019,1
484030,20,1,2019,1
484183,15,1,2019,1
484210,27,2,2019,1
484317,17,1,2019,1
484344,17,1,2019,1
484442,95,1,2018,1
484451,12,2,2019,2
484505,15,1,2019,1
484679,16,1,2019,1
484931,20,1,2019,1
485012,21,1,2019,1
485281,0,1,2020,1
485605,0,2,2020,1
485659,15,1,2019,1
485874,20,1,2020,1
485937,0,1,2019,1
48616,15,1,2017,1
486223,37,9,2020,3
486259,14,1,2019,1
486286,21,2,2020,1
486313,15,1,2019,1
486492,28,1,2019,1
486802,15,1,2019,1
487486,21,1,2019,1
487513,0,1,2020,1
487594,10,1,2019,1
487961,15,1,2019,1
488213,20,3,2019,3
488330,20,1,2019,1
488357,0,1,2019,1
488645,13,1,2019,1
488941,65,2,2019,1
488986,0,4,2020,2
489031,14,1,2019,1
489058,0,6,2020,3
489202,0,5,2020,4
489220,15,1,2019,1
489328,28,3,2020,2
489382,0,6,2020,3
489391,0,5,2019,2
489445,15,1,2019,1
489454,0,3,2020,2
489481,26,1,2020,1
489489,85,2,2019,2
489507,0,2,2019,1
489533,27,2,2019,1
489569,0,4,2019,2
489587,0,3,2019,1
489596,34,2,2020,2
489605,8,1,2019,1
489641,0,1,2019,1
48965,0,1,2020,1
489677,0,1,2019,1
490010,0,6,2019,3
490180,0,8,2020,3
490198,0,1,2019,1
490368,38,3,2019,3
490584,17,1,2019,1
490620,0,3,2020,3
490629,0,2,2019,1
490701,0,4,2019,4
490728,31,4,2019,1
490925,20,1,2019,1
490934,40,3,2019,3
491159,15,1,2019,1
491275,0,2,2019,1
491338,0,7,2019,2
491392,18,1,2020,1
491427,0,1,2019,1
491652,0,1,2019,1
491670,15,1,2019,1
491913,28,1,2020,1
491940,0,1,2020,1
491967,31,2,2019,1
491985,15,2,2019,1
492055,15,1,2019,1
492199,15,2,2019,1
492260,18,1,2019,1
492589,15,4,2020,2
492820,13,1,2019,1
492892,18,1,2019,1
492946,30,2,2020,2
492955,16,2,2019,1
492973,25,1,2019,1
493063,13,1,2019,1
493072,15,2,2019,1
493081,45,1,2019,1
493126,0,1,2019,1
493234,15,1,2019,1
493285,16,1,2019,1
493303,16,3,2019,1
493429,40,1,2019,1
493545,0,1,2020,1
493581,8,1,2019,1
494238,0,1,2019,1
494653,85,3,2020,2
49472,12,1,2018,1
494968,0,1,2020,1
494977,0,2,2019,2
495317,30,1,2019,1
495443,17,2,2019,1
495497,13,1,2019,1
495677,0,1,2019,1
495757,16,1,2019,1
496097,20,1,2019,1
496250,36,3,2020,1
496493,45,4,2020,2
496817,22,3,2020,1
496835,0,2,2020,1
496844,45,1,2020,1
496853,13,1,2019,1
496871,15,1,2019,1
496961,21,1,2019,1
496970,21,9,2020,2
497033,45,1,2019,1
497372,30,1,2020,1
497390,80,2,2019,1
497542,17,1,2019,1
497578,28,2,2020,2
497791,14,1,2019,1
497800,23,1,2019,1
497935,22,4,2020,3
49811,0,1,2020,1
498114,22,2,2020,2
498384,27,1,2020,1
498437,0,1,2019,1
498538,0,1,2019,1
498586,33,2,2020,2
498852,0,1,2019,1
498870,25,3,2020,2
498977,40,1,2020,1
499120,0,1,2020,1
499138,15,2,2019,1
49925,17,1,2017,1
499408,15,1,2020,1
499516,16.5,1,2019,1
49971,15,1,2018,1
499774,16,2,2019,1
499954,12,2,2020,2
500035,17,1,2019,1
500167,0,2,2019,1
50018,30,2,2018,2
500231,12,1,2019,1
500450,20,1,2020,1
500459,8,1,2019,1
500556,80,3,2020,3
500583,17,1,2019,1
500619,16,1,2020,1
500790,13,1,2020,1
500853,58,5,2020,4
500898,16,1,2019,1
500952,26,5,2020,2
501014,0,4,2019,1
501113,31,2,2020,2
501176,20,1,2020,1
501248,25,1,2019,1
501338,15,3,2019,1
501714,34,2,2019,1
501803,8,2,2019,1
501947,13,1,2019,1
502000,0,4,2020,2
50204,15,1,2020,1
502072,0,1,2020,1
502099,17,1,2019,1
502171,0,1,2019,1
502467,15,1,2019,1
502512,100,2,2019,1
502746,18,3,2020,2
5028,15,1,2018,1
502926,15,1,2019,1
503114,13,1,2019,1
503122,15,1,2019,1
503212,42,2,2019,1
503284,15,1,2019,1
503473,15,2,2019,1
503608,0,1,2020,1
503742,14,1,2019,1
503769,13,2,2019,1
503796,35,1,2019,1
503814,15,1,2019,1
503868,15,4,2019,1
503913,15,1,2019,1
504111,22,1,2020,1
504192,15,2,2019,1
504408,0,1,2020,1
504426,44,3,2020,2
504516,22,1,2019,1
504615,0,1,2019,1
504633,18,3,2020,1
504750,40,1,2019,1
504776,19.95,1,2019,1
504884,27,2,2019,1
504929,15,4,2019,1
505322,25,1,2019,1
505421,0,1,2019,1
505538,25,2,2019,1
505878,0,1,2020,1
505977,15,1,2019,1
505986,15,1,2019,1
506156,20,1,2019,1
506414,22,1,2019,1
506440,15,2,2019,1
506467,22,3,2020,2
506476,30,1,2020,1
506503,12,1,2019,1
506656,0,1,2020,1
506809,22,3,2019,2
507208,22,1,2019,1
507361,22,1,2019,1
507440,22,1,2019,1
507485,0,1,2019,1
507503,61,4,2019,1
507746,15,1,2019,1
507934,15,2,2020,2
508033,8,1,2019,1
508087,22,2,2020,1
508105,22,1,2019,1
508185,0,1,2019,1
508310,40,1,2019,1
508364,15,1,2019,1
508382,22,2,2019,1
508688,15,1,2019,1
508786,16,1,2020,1
508803,15,1,2020,1
508893,16,1,2019,1
508902,14,2,2019,1
508983,18,1,2019,1
50925,52,2,2019,1
509316,15,1,2019,1
509352,40,1,2019,1
509361,17,2,2019,1
509397,13,1,2019,1
509433,19.95,1,2019,1
509442,33,2,2020,2
509791,0,1,2019,1
509935,0,1,2019,1
510043,23,1,2020,1
510061,0,1,2020,1
510220,22,1,2019,1
510238,0,6,2020,2
510336,19,2,2019,1
510353,26,1,2020,1
510371,22,2,2019,1
51042,41,3,2019,2
510531,34,2,2020,2
510575,13,1,2019,1
510655,15,2,2019,1
510718,15,1,2019,1
510880,0,1,2019,1
510925,15,1,2019,1
511201,30,1,2019,1
511228,20,1,2019,1
51137,19,1,2019,1
5114,13,1,2016,1
511570,46,2,2020,2
511579,25,1,2019,1
51161,45,3,2018,2
511633,15,2,2019,1
511651,32,2,2020,2
511741,18,1,2019,1
511759,0,1,2020,1
511885,21,1,2020,1
512047,16,1,2019,1
512191,26,1,2019,1
512227,13,1,2019,1
512245,0,1,2019,1
512272,22,2,2019,1
512432,30,1,2019,1
512477,20,1,2019,1
512575,16,1,2019,1
512593,51,1,2020,1
512610,22,1,2020,1
512634,0,1,2020,1
512738,15,1,2019,1
512903,82,3,2020,2
512948,0,1,2019,1
513020,13,1,2019,1
513294,0,1,2020,1
513330,30,1,2019,1
513357,40,2,2019,2
513411,40,1,2019,1
513618,315,2,2019,1
514092,22,1,2019,1
514738,20,1,2019,1
514765,52,2,2020,1
515089,17,1,2019,1
515116,18,1,2020,1
515197,41,2,2019,1
5153,14,1,2018,1
515368,15,1,2019,1
515701,0,1,2020,1
515862,19,1,2019,1
516078,15,1,2020,1
516204,26,1,2020,1
516374,25,1,2019,1
516479,15,2,2019,2
516497,45,1,2019,1
516560,18,1,2020,1
516674,19,1,2019,1
516834,15,2,2019,1
516951,0,1,2019,1
516987,22,1,2019,1
517113,0,1,2020,1
51738,15,1,2017,1
517499,20,1,2019,1
517526,15,1,2019,1
517616,0,1,2020,1
517930,20,1,2019,1
518513,0,1,2019,1
518594,0,1,2020,1
518621,0,1,2019,1
518702,20,1,2019,1
518756,15,1,2019,1
51901,15,1,2018,1
519205,0,2,2019,1
519510,15,1,2019,1
519769,20,1,2019,1
519939,0,3,2019,1
519993,40,1,2019,1
520029,17,1,2019,1
520064,0,1,2019,1
520145,48,2,2019,1
520441,15,1,2020,1
520720,47,3,2019,2
520756,44,4,2020,2
520909,20,1,2019,1
521017,80,5,2020,2
521071,0,1,2019,1
521268,15,1,2019,1
521412,38,2,2020,2
521484,0,1,2019,1
521565,15,1,2019,1
521574,35,1,2019,1
521816,22,1,2019,1
522023,0,3,2020,3
522149,0,1,2019,1
522289,15,1,2019,1
522343,18,1,2019,1
522486,15,2,2019,2
522593,0,1,2019,1
522628,0,1,2019,1
522726,0,1,2019,1
52293,0,2,2020,2
523095,0,3,2020,3
523158,15,1,2019,1
52317,0,2,2019,1
523184,0,1,2019,1
523292,0,1,2020,1
523364,15,1,2019,1
523542,0,1,2019,1
523605,15,1,2019,1
524126,22,1,2019,1
524585,15,1,2019,1
524692,0,1,2019,1
524878,62,3,2020,3
524923,18,1,2019,1
525056,0,1,2019,1
525245,22,1,2019,1
525281,20,1,2019,1
525443,0,1,2019,1
525892,0,1,2019,1
526195,0,1,2020,1
526544,20,1,2019,1
527110,0,1,2019,1
527164,15,1,2019,1
527191,0,1,2019,1
527473,0,1,2020,1
527749,14,1,2019,1
5278,13,1,2018,1
527875,59,5,2019,1
528097,15,1,2019,1
528274,20,1,2020,1
528319,30,2,2020,1
528427,0,1,2019,1
528594,15,4,2019,3
528707,0,2,2020,2
528770,22,1,2019,1
529055,38,2,2020,1
529175,26,1,2020,1
529367,13,2,2019,1
529464,0,1,2019,1
529898,30,2,2019,2
529952,0,1,2019,1
5300,15,1,2017,1
530050,0,1,2020,1
530077,0,1,2019,1
530299,0,2,2019,2
530326,16,1,2020,1
530416,13,1,2019,1
530425,0,2,2019,1
530887,67,4,2020,3
53115,19,1,2018,1
531183,16,2,2019,1
531354,0,3,2020,2
531864,0,1,2019,1
531891,0,2,2020,1
53206,13,2,2018,2
532097,38,2,2020,2
532381,21,1,2020,1
532399,75,3,2019,1
532726,0,1,2020,1
533157,18,1,2020,1
533166,14,1,2020,1
533201,16,1,2020,1
533650,0,1,2019,1
534062,0,2,2019,2
534269,22,2,2019,1
534332,20,1,2019,1
534458,17,1,2020,1
534548,22,1,2019,1
534871,16,1,2019,1
535031,0,1,2020,1
535211,33,2,2020,2
535247,16,1,2019,1
535434,20,1,2019,1
535612,16,3,2020,2
535963,26,1,2019,1
536071,0,1,2019,1
536080,62,3,2020,3
536125,15,1,2020,1
536269,0,2,2019,1
536422,15,2,2019,2
536602,0,1,2019,1
536893,75,2,2020,1
536947,0,1,2020,1
537009,26,1,2019,1
537054,20,1,2020,1
537081,0,1,2019,1
537108,36,2,2020,2
537304,0,1,2020,1
537340,17,2,2020,2
537635,0,1,2019,1
537841,32,7,2020,2
537958,21,1,2019,1
538282,20,1,2019,1
538399,80,1,2019,1
538614,35,1,2019,1
538641,0,2,2020,2
538829,15,1,2019,1
538847,23,1,2020,1
538891,0,7,2020,4
53928,0,3,2018,1
539413,0,1,2020,1
539691,24,1,2019,1
539709,13,1,2019,1
53972,27,2,2019,2
539754,0,1,2019,1
539817,0,2,2020,2
540010,0,1,2019,1
540055,13,1,2020,1
540307,0,1,2019,1
540423,0,2,2019,1
540441,15,1,2019,1
540567,12,1,2019,1
540666,35,3,2019,1
540747,22,1,2019,1
540836,0,1,2019,1
540872,35,1,2019,1
540970,0,1,2019,1
541122,0,1,2020,1
541220,20,1,2020,1
541247,15,1,2019,1
541265,29,2,2020,2
541490,12,1,2019,1
541598,14,2,2019,2
541607,25,1,2019,1
541679,0,1,2019,1
541841,21,2,2020,1
541886,0,1,2020,1
542252,0,1,2020,1
542297,32,3,2020,1
542432,20,1,2019,1
542684,0,1,2019,1
542774,0,2,2020,2
542783,19,1,2019,1
542819,15,1,2019,1
542855,14,3,2020,1
542873,0,1,2020,1
543152,40,1,2020,1
543260,27,2,2020,1
54331,0,2,2020,2
543425,8,1,2019,1
543515,40,1,2019,1
543524,36,2,2019,1
543666,0,1,2019,1
543918,18,1,2020,1
544062,20,1,2019,1
544107,0,1,2020,1
544215,0,1,2020,1
544242,26,1,2019,1
544870,0,1,2020,1
544906,0,2,2020,2
544986,0,1,2020,1
545129,46,3,2020,3
545318,0,3,2019,1
545363,26,1,2019,1
545883,0,1,2019,1
545973,0,1,2019,1
546080,16,1,2019,1
546240,16,1,2019,1
546258,15,1,2019,1
546383,0,1,2019,1
546473,0,1,2020,1
546626,0,1,2019,1
546671,0,4,2020,2
546689,0,1,2019,1
546734,0,1,2019,1
546976,15,1,2019,1
54721,19,2,2018,1
547426,17,2,2019,1
547669,0,1,2019,1
547804,20,1,2020,1
547849,0,1,2020,1
548002,40,2,2020,1
548092,0,1,2019,1
548452,0,1,2019,1
548524,21,2,2019,1
548542,0,2,2020,2
548713,0,1,2020,1
549063,35,1,2019,1
549072,21,3,2019,3
549261,18,1,2019,1
549342,53,3,2020,2
549719,0,2,2019,1
550088,17,1,2019,1
550106,0,1,2019,1
550412,0,1,2019,1
550948,0,1,2019,1
550966,0,1,2020,1
551083,0,3,2020,2
551101,15,1,2020,1
551110,18,1,2019,1
551119,54,3,2020,1
551137,0,1,2019,1
551164,15,1,2019,1
551534,44,3,2020,3
551552,13,2,2019,1
551588,28,2,2020,2
551740,0,5,2020,2
552270,15,3,2020,2
552413,0,1,2019,1
552431,25,1,2019,1
552584,28,1,2019,1
552719,0,1,2020,1
552737,0,1,2019,1
552791,15,1,2019,1
552890,0,6,2020,2
553150,30,1,2020,1
553210,0,1,2019,1
553300,35,2,2019,2
553434,15,1,2019,1
553461,15,2,2020,2
553488,31,3,2020,2
554089,21,2,2019,2
554124,26,1,2019,1
554178,0,1,2020,1
554331,26,2,2019,1
554412,40,1,2020,1
554583,35,1,2019,1
554680,0,1,2020,1
554734,0,1,2019,1
555011,35,1,2019,1
555446,34,2,2019,1
55551,0,2,2020,2
555668,10,1,2020,1
555911,0,1,2019,1
556340,0,1,2019,1
556403,0,4,2019,2
556412,0,3,2019,1
556502,16,1,2019,1
556547,0,1,2019,1
556574,13,1,2019,1
556628,15,1,2019,1
556745,16,1,2020,1
556790,30,2,2020,1
55688,43,2,2020,1
55712,43,2,2019,2
557141,15,1,2019,1
557240,0,1,2020,1
557258,30,2,2020,2
557393,0,1,2019,1
557608,16,1,2019,1
557696,0,1,2020,1
557705,0,1,2020,1
558128,0,1,2020,1
558146,85,3,2020,1
558155,80,1,2020,1
558164,13,1,2019,1
558523,0,1,2020,1
558703,19,1,2019,1
55873,22,1,2020,1
558775,0,2,2020,2
558979,15,1,2019,1
55921,22,1,2019,1
559291,0,2,2020,1
559928,30,3,2020,3
559982,15,1,2019,1
560081,40,3,2020,2
560162,0,1,2020,1
560279,0,1,2019,1
560342,0,1,2019,1
560414,0,1,2020,1
560441,0,1,2019,1
560477,18,1,2020,1
560666,17,1,2019,1
560819,18,1,2020,1
560935,24,2,2020,2
561034,0,1,2019,1
561187,0,1,2020,1
561349,35,3,2020,2
561634,0,1,2019,1
561777,32,2,2019,2
561975,23,1,2020,1
561984,0,2,2019,1
562164,0,1,2019,1
562227,0,1,2019,1
562379,15,1,2020,1
562460,25,1,2019,1
562505,0,1,2019,1
562514,0,2,2020,1
562878,0,1,2019,1
562905,0,3,2020,2
563004,0,2,2019,2
563022,0,1,2019,1
563040,0,1,2019,1
563067,15,1,2019,1
563076,20,1,2019,1
563166,21,1,2020,1
5635,14,1,2018,1
56361,0,1,2018,1
563625,22,1,2019,1
563939,12,1,2019,1
564657,16,1,2019,1
56478,14,1,2019,1
564791,20,1,2019,1
565012,44,2,2020,1
565048,0,1,2020,1
565057,26,1,2019,1
565182,0,1,2019,1
565245,13,1,2019,1
565263,0,2,2020,2
565406,35,2,2019,1
565889,18,1,2019,1
565907,13,1,2019,1
56593,57,3,2019,1
565943,0,2,2019,1
565952,0,4,2020,2
566087,14,3,2019,1
566473,22,1,2020,1
566644,0,1,2019,1
566806,32,6,2020,2
566922,70,1,2019,1
567030,15,1,2019,1
567246,106,5,2020,2
567425,0,1,2019,1
567452,17,1,2019,1
567497,0,2,2019,1
567923,30,1,2020,1
567959,0,1,2020,1
568013,0,1,2019,1
568202,19,1,2019,1
568281,13,1,2020,1
568578,0,2,2020,2
568641,0,1,2020,1
568892,0,2,2019,1
569373,19.95,2,2020,2
569382,15,1,2019,1
569391,0,1,2020,1
569427,0,4,2019,1
56944,27,2,2018,2
569840,23,2,2019,2
570200,15,1,2019,1
570236,13,1,2019,1
570344,0,1,2019,1
57060,15,2,2017,1
570811,15,1,2019,1
570838,28,2,2020,2
571014,19.95,1,2019,1
571310,26,2,2020,1
571400,0,1,2019,1
571652,21,1,2020,1
571958,26,1,2019,1
572048,0,2,2020,2
572075,16,1,2020,1
572228,40,1,2019,1
572633,41,4,2020,2
572678,20,1,2019,1
572723,0,1,2019,1
572786,40,1,2020,1
572876,25,1,2019,1
573083,0,2,2019,1
573334,0,1,2019,1
57363,0,1,2017,1
573784,20,1,2019,1
573892,0,1,2019,1
574080,8,2,2019,1
574152,20,1,2019,1
574269,26,2,2020,1
574305,50,3,2020,3
574440,0,2,2020,2
574548,0,1,2020,1
574575,0,3,2020,1
574791,25,1,2020,1
574962,0,1,2020,1
575043,20,1,2019,1
575178,0,1,2020,1
575223,21,1,2019,1
575340,14,2,2019,1
575490,305,3,2019,1
575508,20,1,2019,1
575562,15,1,2019,1
575661,13,1,2019,1
575814,17,1,2020,1
575931,15,1,2020,1
575985,18,1,2019,1
576039,18,1,2019,1
576201,22,1,2019,1
576210,13,1,2020,1
576398,100,2,2019,1
576416,15,2,2019,1
576641,0,2,2020,1
577261,0,8,2019,2
577414,0,1,2020,1
577432,20,1,2019,1
577755,0,1,2019,1
577773,12,1,2019,1
57778,0,1,2020,1
577898,32,2,2019,2
578024,0,1,2019,1
578348,0,1,2020,1
578481,13,1,2019,1
578490,20,1,2019,1
578712,0,1,2019,1
578919,0,2,2019,1
579242,80,1,2019,1
579547,0,1,2020,1
580078,22,1,2019,1
580087,0,1,2020,1
580284,0,3,2019,1
580410,30,1,2019,1
580593,20,3,2020,1
580655,0,1,2020,1
581271,0,1,2020,1
581361,0,1,2020,1
581451,26,1,2019,1
581496,0,1,2019,1
581595,0,1,2020,1
581934,25,1,2019,1
582183,14,1,2019,1
582192,0,2,2020,1
582372,0,5,2020,4
583014,20,1,2019,1
583104,20,1,2020,1
583427,17,1,2019,1
583454,17,1,2019,1
583697,16.5,2,2019,1
583823,37,3,2019,1
583832,0,1,2019,1
584081,15,1,2019,1
58416,13,1,2018,1
584502,15,1,2019,1
584889,16,1,2019,1
585176,21,1,2019,1
585194,20,1,2020,1
585419,0,1,2019,1
585526,0,3,2020,2
585634,20,1,2019,1
585769,0,1,2019,1
585778,30,1,2020,1
586039,40,1,2019,1
586075,35,2,2020,2
586165,0,1,2019,1
586183,0,1,2020,1
586201,13,1,2020,1
586264,17,2,2019,1
586777,40,1,2019,1
586858,0,4,2019,2
587056,22,1,2019,1
587317,10,1,2019,1
587441,0,1,2020,1
587556,22,1,2020,1
587646,26,1,2019,1
587727,15,1,2019,1
588193,0,3,2020,2
588508,21,1,2020,1
58919,13,1,2017,1
589477,19,1,2019,1
589693,0,5,2020,1
590429,60,3,2020,3
590609,0,1,2019,1
590915,67,2,2020,2
591004,0,3,2019,2
591049,0,3,2020,2
591327,25,1,2019,1
591453,0,2,2019,1
591462,0,1,2019,1
591551,0,2,2020,1
591659,0,1,2019,1
591749,0,2,2020,2
591974,40,2,2019,1
592224,0,1,2019,1
592530,0,2,2019,1
592890,0,1,2019,1
593500,0,6,2020,2
593536,0,1,2020,1
593704,17,1,2020,1
593758,16,3,2020,1
593892,45,1,2019,1
593973,17,4,2020,2
594135,0,1,2020,1
594566,0,2,2020,2
594620,12,1,2019,1
594971,0,1,2019,1
595124,17,1,2019,1
595331,42,4,2020,3
595358,16,1,2020,1
595528,0,2,2019,2
595688,0,1,2020,1
596008,0,2,2019,1
59603,13,1,2018,1
596096,0,1,2020,1
596204,0,1,2020,1
596517,40,3,2020,2
596715,15,1,2019,1
596733,0,1,2020,1
597102,0,1,2020,1
597111,0,1,2020,1
597237,0,1,2019,1
597597,22,1,2020,1
597668,0,4,2020,2
597677,0,2,2020,2
597740,0,2,2020,1
598052,16,1,2019,1
598104,27,1,2019,1
598170,12,1,2019,1
598188,0,2,2020,2
598412,0,1,2020,1
598646,14,1,2020,1
598699,0,2,2020,2
598982,0,1,2020,1
599242,0,1,2019,1
599278,13,1,2019,1
599287,0,2,2020,1
599332,18,1,2020,1
599503,0,3,2019,1
59952,0,2,2019,1
599547,12,1,2020,1
599754,0,1,2020,1
599906,0,2,2020,2
600102,0,3,2019,1
600280,0,1,2019,1
600549,18,1,2020,1
600612,0,1,2019,1
600675,13,1,2019,1
60108,17,1,2018,1
601097,18,1,2019,1
601115,0,1,2020,1
601367,0,1,2019,1
601529,0,1,2019,1
601934,8,1,2019,1
601979,21,1,2019,1
602060,0,1,2019,1
602105,20,1,2020,1
602131,30,1,2019,1
6025,28,2,2018,2
602509,0,1,2020,1
60260,18,1,2018,1
602769,8,1,2019,1
603345,0,2,2020,1
604028,0,3,2020,2
604091,0,2,2020,1
604100,0,3,2019,1
604244,17,1,2019,1
604405,0,1,2019,1
604432,36,2,2019,1
604477,15,1,2020,1
604629,0,1,2020,1
604692,0,2,2020,2
604934,20,1,2019,1
6050,13,1,2016,1
60519,110,8,2020,4
605554,18,1,2019,1
605760,0,1,2020,1
605769,13,1,2019,1
605885,40,1,2019,1
605947,30,2,2020,2
606179,13,1,2019,1
606260,22,1,2020,1
606484,65,2,2019,1
60670,50,5,2019,2
606907,0,2,2020,2
607285,15,1,2019,1
60733,17,1,2017,1
6076,26,3,2019,3
607690,21,1,2019,1
607744,0,1,2020,1
607860,22,2,2020,2
607869,0,2,2020,2
608058,0,1,2019,1
608076,0,1,2020,1
608085,0,2,2020,2
608112,0,1,2020,1
608210,21,1,2020,1
608246,0,2,2019,2
608740,15,1,2019,1
608803,0,1,2019,1
608839,0,1,2019,1
608911,0,1,2019,1
609386,0,1,2020,1
609449,0,2,2020,2
609575,0,1,2019,1
609611,0,1,2019,1
609629,0,1,2020,1
60969,0,1,2019,1
609980,0,1,2019,1
610169,21,1,2020,1
610196,0,1,2020,1
6102,12,1,2019,1
610322,14,2,2019,1
610466,0,1,2019,1
610670,0,1,2020,1
610733,17,1,2020,1
610742,0,2,2020,2
610769,0,1,2019,1
611003,25,1,2020,1
611105,17,2,2019,1
611123,0,2,2020,2
611186,0,3,2020,2
611222,0,1,2019,1
611294,0,1,2019,1
611348,0,1,2019,1
61144,56,8,2020,3
611455,12,1,2019,1
611581,0,2,2019,1
611626,0,11,2020,3
611653,20,1,2020,1
611671,0,1,2020,1
612013,23,1,2020,1
612040,0,1,2019,1
612336,30,1,2019,1
612354,0,3,2020,3
612408,0,6,2020,2
612470,0,1,2019,1
612551,0,3,2020,1
612650,0,3,2020,2
612722,0,1,2020,1
612865,0,1,2020,1
612891,0,1,2020,1
612918,0,1,2020,1
612954,0,9,2020,3
613078,17,1,2019,1
613087,13,1,2019,1
613167,0,1,2020,1
613334,0,2,2020,1
613406,0,6,2020,1
613478,0,1,2020,1
613685,0,10,2020,4
613712,0,1,2019,1
613775,13,1,2019,1
613820,0,4,2020,1
613865,0,5,2020,4
613946,0,2,2020,1
613982,0,1,2020,1
614036,15,1,2019,1
614144,0,2,2020,2
614162,0,1,2020,1
614403,0,2,2020,2
614412,0,1,2019,1
614502,0,7,2020,4
614556,15,1,2020,1
614637,0,2,2019,2
614655,16,1,2020,1
61468,15,1,2017,1
614682,0,1,2019,1
614691,0,2,2020,1
614777,39,2,2020,1
615011,0,1,2019,1
615020,21,1,2019,1
615227,8,1,2019,1
615254,13,1,2019,1
615290,0,1,2019,1
615442,0,3,2020,2
615478,16,4,2019,1
615487,12,1,2019,1
615693,16,1,2019,1
615846,0,1,2020,1
615963,0,1,2020,1
616035,0,1,2019,1
616107,0,2,2020,2
616232,0,1,2019,1
616268,0,7,2020,2
616619,15,1,2019,1
616778,0,1,2019,1
617307,0,1,2019,1
617567,0,2,2020,1
617755,0,1,2019,1
617971,0,1,2020,1
618025,0,2,2019,1
618043,0,3,2020,2
618151,0,2,2019,1
618187,0,6,2020,3
618231,0,2,2019,1
618366,0,1,2020,1
618447,20,1,2020,1
618456,0,2,2019,1
618492,15,1,2019,1
618903,16,1,2019,1
619163,23,1,2020,1
619289,0,3,2020,2
619415,13,1,2019,1
619496,0,1,2020,1
619657,0,3,2020,2
619873,22,1,2019,1
619981,0,2,2020,2
619989,0,3,2020,1
620034,0,1,2020,1
620097,0,1,2020,1
620124,15,1,2019,1
620178,10,1,2020,1
620212,0,5,2020,2
620230,0,1,2019,1
620356,0,2,2019,2
620383,0,2,2019,2
620482,0,2,2020,1
620697,65,2,2019,1
620841,15,1,2019,1
620930,0,2,2020,2
621056,15,1,2019,1
621244,16,1,2019,1
621630,0,1,2020,1
621720,0,1,2020,1
621738,0,3,2020,1
622143,30,1,2019,1
622313,8,1,2019,1
622358,0,2,2019,1
622502,13,1,2020,1
623085,0,1,2019,1
623866,0,1,2020,1
624071,0,5,2020,2
624332,15,1,2020,1
624476,0,1,2019,1
624575,8,1,2020,1
624647,0,1,2019,1
624710,22,1,2019,1
624980,0,1,2019,1
625132,18,1,2019,1
625517,0,2,2019,1
625544,12,1,2019,1
625598,0,1,2020,1
625606,0,6,2020,2
625786,0,1,2020,1
625858,0,1,2019,1
626262,0,1,2019,1
626495,0,4,2019,2
62673,0,1,2018,1
627520,0,4,2020,3
627583,0,2,2019,1
62775,15,1,2017,1
627817,0,1,2019,1
627925,0,1,2020,1
628096,0,1,2019,1
62818,0,1,2018,1
628312,30,1,2019,1
628510,0,1,2020,1
628519,0,1,2020,1
628591,16,2,2019,1
628699,15,1,2019,1
628798,40,1,2020,1
628996,0,1,2020,1
629059,0,2,2019,1
629256,23,2,2019,1
629463,0,1,2019,1
629544,18,2,2020,1
629670,0,1,2020,1
629706,0,3,2020,2
62976,17,1,2019,1
630003,0,1,2019,1
630048,0,1,2019,1
630165,0,2,2020,2
630201,0,4,2020,4
630236,18,1,2020,1
630326,0,2,2020,1
630353,0,1,2019,1
630469,0,1,2019,1
630478,0,2,2020,2
630514,0,1,2019,1
630991,15,1,2020,1
631009,0,1,2019,1
63101,18,1,2017,1
631018,28,3,2020,1
631108,21,1,2019,1
631234,0,1,2019,1
631279,0,1,2020,1
63166,28,2,2019,2
631950,17,1,2019,1
632263,15,2,2020,2
632469,25,1,2020,1
632505,30,1,2019,1
632639,0,2,2020,2
633143,110,2,2019,1
633205,14,1,2020,1
63336,25,5,2018,3
633403,15,1,2020,1
633520,0,1,2020,1
633556,0,2,2019,1
634462,0,1,2019,1
634620,23,1,2020,1
634734,0,2,2020,2
634957,0,1,2020,1
635029,0,1,2020,1
635056,0,1,2019,1
635398,15,1,2019,1
635494,12,1,2019,1
635753,17,1,2020,1
635762,0,1,2019,1
635996,0,1,2020,1
636031,0,1,2019,1
636830,15,2,2020,2
637046,38.5,1,2020,1
637287,30,1,2019,1
637628,0,3,2019,1
637664,0,2,2020,1
637700,0,2,2019,1
637817,50,1,2020,1
